Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Occupancy,
2023-09-21,11:30:01,29.1,0.1,2149,0,19,26,30,25.1,13.5,66.8,
2023-09-21,11:30:07,31.0,0.1,2151,0,19,26,30,25.1,13.5,68.6,
2023-09-21,11:30:12,32.6,0.1,2154,0,19,27,30,25.0,13.5,75.5,
2023-09-21,11:30:18,32.4,0.1,2157,0,19,27,31,25.0,13.5,75.3,
2023-09-21,11:30:24,29.9,0.1,2158,0,19,27,30,25.0,13.5,67.8,
2023-09-21,11:30:29,31.0,0.1,2161,0,19,27,30,25.0,13.5,76.0,
2023-09-21,11:30:35,30.6,0.1,2164,0,19,27,30,25.0,13.5,70.9,
2023-09-21,11:30:40,32.2,0.1,2166,0,19,27,30,25.0,13.5,68.3,
2023-09-21,11:30:46,32.6,0.1,2168,0,21,27,30,25.0,13.4,67.2,
2023-09-21,11:30:51,32.2,0.1,2169,0,21,27,29,24.9,13.4,66.8,
2023-09-21,11:30:57,30.8,0.1,2171,0,21,29,29,24.9,13.4,84.2,
2023-09-21,11:31:03,30.1,0.1,2173,0,21,29,29,25.0,13.4,76.1,
2023-09-21,11:31:08,32.4,0.1,2174,0,21,29,29,24.9,13.4,68.0,
2023-09-21,11:31:14,32.6,0.1,2175,0,21,29,29,24.9,13.4,72.4,
2023-09-21,11:31:19,32.6,0.1,2177,0,21,29,29,24.9,13.4,74.5,
2023-09-21,11:31:25,30.8,0.1,2179,0,21,29,29,24.9,13.4,67.5,
2023-09-21,11:31:31,32.2,0.1,2182,0,21,29,29,24.9,13.4,67.4,
2023-09-21,11:31:36,32.2,0.1,2185,0,21,29,29,24.9,13.4,67.8,
2023-09-21,11:31:42,27.8,0.1,2188,0,21,29,29,24.8,13.4,66.8,
2023-09-21,11:31:47,32.4,0.1,2190,0,21,29,29,24.8,13.4,77.1,
2023-09-21,11:31:53,30.6,0.1,2192,0,21,29,29,24.8,13.4,76.7,
2023-09-21,11:31:59,27.9,0.1,2193,0,21,29,29,24.8,13.4,75.1,
2023-09-21,11:32:04,27.9,0.1,2195,0,21,29,30,24.8,13.4,67.0,
2023-09-21,11:32:10,32.4,0.1,2197,0,21,29,30,24.8,13.4,67.5,
2023-09-21,11:32:15,32.4,0.1,2199,0,21,29,30,24.8,13.4,68.6,
2023-09-21,11:32:21,30.6,0.1,2201,0,21,29,30,24.7,13.4,74.0,
2023-09-21,11:32:26,28.1,0.1,2202,0,21,30,30,24.8,13.4,68.5,
2023-09-21,11:32:32,27.6,0.1,2204,0,21,29,30,24.7,13.4,67.5,
2023-09-21,11:32:38,32.2,0.1,2206,0,19,29,30,24.8,13.4,69.9,
2023-09-21,11:32:43,32.2,0.1,2207,0,19,29,30,24.7,13.3,68.2,
2023-09-21,11:32:49,27.9,0.1,2208,0,19,27,30,24.7,13.3,69.3,
2023-09-21,11:32:54,27.9,0.1,2210,0,19,27,30,24.7,13.3,67.4,
2023-09-21,11:33:00,27.8,0.1,2210,0,19,27,30,24.7,13.3,70.0,
2023-09-21,11:33:06,32.0,0.1,2211,0,19,27,30,24.7,13.3,84.6,
2023-09-21,11:33:11,32.0,0.1,2212,0,19,27,29,24.7,13.3,67.7,
2023-09-21,11:33:17,27.9,0.1,2213,0,19,27,29,24.7,13.3,71.7,
2023-09-21,11:33:22,27.8,0.1,2214,0,19,27,29,24.7,13.3,73.4,
2023-09-21,11:33:28,32.0,0.1,2216,0,19,27,29,24.6,13.3,67.2,
2023-09-21,11:33:33,32.0,0.1,2218,0,19,27,29,24.6,13.3,68.3,
2023-09-21,11:33:39,32.0,0.1,2221,0,19,26,29,24.6,13.3,66.8,
2023-09-21,11:33:45,27.8,0.1,2222,0,20,27,28,24.6,13.3,71.3,
