Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Occupancy,
2023-08-21,11:27:45,32.6,0.1,3255,0,17,26,33,27.5,14.7,78.3,
2023-08-21,11:27:50,32.7,0.1,3258,0,17,26,34,27.5,14.7,76.2,
2023-08-21,11:27:56,27.9,0.1,3259,5,18,27,34,27.5,14.7,75.7,
2023-08-21,11:28:02,27.8,0.1,3259,3,17,27,33,27.5,14.7,77.4,
2023-08-21,11:28:07,27.4,0.1,3261,0,17,29,33,27.5,14.7,75.5,
2023-08-21,11:28:13,30.6,0.1,3262,0,17,29,33,27.4,14.8,80.2,
2023-08-21,11:28:18,32.7,0.1,3266,0,17,29,33,27.5,14.7,72.8,
2023-08-21,11:28:24,27.3,0.1,3269,0,17,29,33,27.5,14.8,71.6,
2023-08-21,11:28:30,27.0,0.1,3273,0,17,27,33,27.5,14.7,77.7,
2023-08-21,11:28:35,32.6,0.1,3276,2,17,27,33,27.5,14.8,73.5,
2023-08-21,11:28:41,32.7,0.1,3279,0,17,26,32,27.5,14.7,73.1,
2023-08-21,11:28:46,32.7,0.1,3283,0,17,26,32,27.5,14.8,78.4,
2023-08-21,11:28:52,25.1,0.1,3285,3,17,25,31,27.5,14.8,74.1,
2023-08-21,11:28:58,24.5,0.1,3286,1,17,25,31,27.5,14.8,76.6,
2023-08-21,11:29:03,32.4,0.1,3289,3,17,25,31,27.5,14.8,79.0,
2023-08-21,11:29:09,32.6,0.1,3290,7,18,25,32,27.5,14.8,71.5,
2023-08-21,11:29:14,31.8,0.1,3292,0,18,25,32,27.5,14.8,70.9,
2023-08-21,11:29:20,32.4,0.1,3294,0,18,25,32,27.5,14.8,77.7,
2023-08-21,11:29:25,32.6,0.1,3295,3,18,25,32,27.5,14.8,70.1,
2023-08-21,11:29:31,32.6,0.1,3296,0,18,25,32,27.6,14.8,77.2,
2023-08-21,11:29:37,32.6,0.1,3296,0,18,25,32,27.6,14.8,70.3,
2023-08-21,11:29:42,32.7,0.1,3297,2,18,25,31,27.6,14.8,76.3,
2023-08-21,11:29:48,32.7,0.1,3298,0,18,25,31,27.6,14.8,70.0,
2023-08-21,11:29:53,32.2,0.1,3299,0,18,26,31,27.6,14.8,86.7,
2023-08-21,11:29:59,32.6,0.1,3298,4,18,26,31,27.5,14.8,74.0,
2023-08-21,11:30:05,32.6,0.1,3298,0,19,27,31,27.5,14.8,72.3,
2023-08-21,11:30:10,32.4,0.1,3298,0,18,26,30,27.5,14.8,71.4,
2023-08-21,11:30:16,32.7,0.1,3300,0,19,27,31,27.5,14.8,79.0,
2023-08-21,11:30:21,32.6,0.1,3302,0,18,26,29,27.5,14.8,77.6,
2023-08-21,11:30:27,32.6,0.1,3305,0,19,27,30,27.5,14.8,72.5,
2023-08-21,11:30:32,31.8,0.1,3308,0,19,27,31,27.5,14.8,79.2,
2023-08-21,11:30:38,32.4,0.1,3311,0,18,26,30,27.5,14.8,74.1,
2023-08-21,11:30:44,32.6,0.1,3316,6,19,27,32,27.5,14.8,80.9,
2023-08-21,11:30:49,32.4,0.1,3320,9,19,27,32,27.5,14.8,75.4,
2023-08-21,11:30:55,32.4,0.1,3326,2,18,26,31,27.5,14.8,77.2,
2023-08-21,11:31:00,31.0,0.1,3332,0,19,27,33,27.5,14.8,71.5,
2023-08-21,11:31:06,32.6,0.1,3338,0,18,25,32,27.5,14.7,75.5,
2023-08-21,11:31:12,32.6,0.1,3343,0,19,26,32,27.4,14.8,72.7,
2023-08-21,11:31:17,32.6,0.1,3348,2,18,25,31,27.5,14.8,78.4,
2023-08-21,11:31:23,32.6,0.1,3351,1,18,25,31,27.5,14.8,72.0,
2023-08-21,11:31:28,30.8,0.1,3353,0,19,26,32,27.6,14.8,76.9,
2023-08-21,11:31:34,32.7,0.1,3356,0,19,26,31,27.5,14.8,78.0,
2023-08-21,11:31:40,32.7,0.1,3358,0,18,25,30,27.6,14.8,78.9,
2023-08-21,11:31:45,32.6,0.1,3360,0,18,25,30,27.6,14.8,75.4,
2023-08-21,11:31:51,32.6,0.1,3361,2,18,25,30,27.5,14.8,78.0,
2023-08-21,11:31:56,30.8,0.1,3363,0,18,25,30,27.6,14.8,73.1,
2023-08-21,11:32:02,32.6,0.1,3363,13,18,25,30,27.6,14.8,69.9,
