Timestamp,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB),Occupancy,Position,Room Condition,Room Type,Floor No.,Weather
2023-08-23 12:14:47,$,$,2211.0,0.0,46.0,69.0,75.0,25.7,13.8,78.0,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:14:52,$,$,2213.0,0.0,46.0,69.0,75.0,25.6,13.8,74.8,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:14:58,$,$,2214.0,0.0,46.0,69.0,75.0,25.6,13.8,75.1,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:03,$,$,2214.0,0.0,46.0,69.0,75.0,25.6,13.8,76.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:09,$,$,2213.0,0.0,46.0,69.0,76.0,25.7,13.8,75.9,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:14,$,$,2214.0,0.0,46.0,69.0,76.0,25.6,13.8,72.2,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:20,$,$,2214.0,0.0,46.0,69.0,76.0,25.6,13.8,78.6,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:26,$,$,2214.0,0.0,47.0,69.0,76.0,25.6,13.8,75.1,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:31,$,$,2213.0,0.0,47.0,70.0,77.0,25.6,13.8,76.8,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:37,$,$,2213.0,0.0,47.0,70.0,77.0,25.6,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:42,$,$,2214.0,0.0,47.0,70.0,76.0,25.6,13.8,65.0,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:48,$,$,2214.0,0.0,47.0,70.0,76.0,25.6,13.8,75.6,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:54,$,$,2214.0,0.0,47.0,70.0,76.0,25.6,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:15:59,$,$,2214.0,0.0,47.0,70.0,76.0,25.6,13.8,85.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:05,$,$,2214.0,0.0,47.0,70.0,76.0,25.6,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:10,$,$,2214.0,0.0,47.0,70.0,76.0,25.6,13.8,69.0,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:16,$,$,2214.0,0.0,47.0,70.0,75.0,25.7,13.8,70.3,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:21,$,$,2214.0,0.0,47.0,70.0,75.0,25.6,13.8,68.0,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:27,$,$,2215.0,0.0,47.0,70.0,75.0,25.6,13.8,65.2,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:33,$,$,2216.0,0.0,47.0,70.0,75.0,25.6,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:38,$,$,2216.0,0.0,47.0,70.0,75.0,25.6,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:44,$,$,2218.0,0.0,47.0,70.0,75.0,25.6,13.8,65.2,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:49,$,$,2220.0,0.0,48.0,71.0,75.0,25.6,13.8,83.3,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:16:55,$,$,2221.0,0.0,48.0,71.0,75.0,25.6,13.8,65.2,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:01,$,$,2222.0,0.0,48.0,70.0,75.0,25.6,13.8,65.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:06,$,$,2222.0,0.0,48.0,70.0,75.0,25.6,13.8,70.6,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:12,$,$,2223.0,0.0,48.0,70.0,74.0,25.6,13.8,64.3,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:17,$,$,2224.0,0.0,48.0,70.0,74.0,25.6,13.8,65.9,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:23,$,$,2224.0,0.0,48.0,70.0,74.0,25.6,13.8,64.8,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:28,$,$,2224.0,0.0,48.0,70.0,74.0,25.6,13.8,65.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:34,$,$,2224.0,0.0,48.0,70.0,74.0,25.6,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:40,$,$,2224.0,0.0,48.0,70.0,74.0,25.6,13.8,80.9,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:45,$,$,2225.0,0.0,48.0,70.0,74.0,25.6,13.8,68.8,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:51,$,$,2226.0,0.0,48.0,70.0,74.0,25.6,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:17:56,$,$,2226.0,0.0,48.0,69.0,73.0,25.6,13.8,67.4,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:02,$,$,2226.0,0.0,48.0,69.0,73.0,25.6,13.8,67.8,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:07,$,$,2226.0,0.0,48.0,69.0,73.0,25.5,13.8,76.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:13,$,$,2225.0,0.0,48.0,69.0,73.0,25.6,13.8,65.7,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:19,$,$,2225.0,0.0,48.0,69.0,74.0,25.5,13.8,65.7,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:24,$,$,2225.0,0.0,48.0,70.0,75.0,25.5,13.8,66.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:30,$,$,2225.0,0.0,48.0,70.0,76.0,25.6,13.8,79.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:35,$,$,2225.0,0.0,48.0,70.0,76.0,25.6,13.8,79.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:41,$,$,2225.0,0.0,48.0,70.0,77.0,25.6,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:47,$,$,2227.0,0.0,48.0,70.0,78.0,25.6,13.8,64.6,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:52,$,$,2228.0,0.0,47.0,70.0,78.0,25.6,13.8,65.9,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:18:58,$,$,2229.0,0.0,47.0,70.0,78.0,25.6,13.8,66.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:03,$,$,2229.0,0.0,47.0,70.0,78.0,25.6,13.8,65.7,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:09,$,$,2229.0,0.0,47.0,70.0,78.0,25.6,13.8,65.9,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:14,$,$,2229.0,0.0,47.0,70.0,78.0,25.6,13.8,66.1,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:20,$,$,2231.0,0.0,47.0,70.0,78.0,25.5,13.8,77.2,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:26,$,$,2232.0,0.0,47.0,70.0,78.0,25.6,13.8,74.6,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:31,$,$,2233.0,0.0,47.0,70.0,78.0,25.5,13.8,65.0,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:37,$,$,2234.0,0.0,47.0,70.0,78.0,25.6,13.8,65.2,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:42,$,$,2235.0,0.0,47.0,70.0,78.0,25.6,13.7,64.6,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:48,$,$,2236.0,0.0,48.0,71.0,79.0,25.5,13.8,67.8,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:54,$,$,2237.0,0.0,48.0,70.0,78.0,25.5,13.8,65.7,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:19:59,$,$,2239.0,0.0,49.0,72.0,79.0,25.5,13.7,66.1,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:05,$,$,2242.0,0.0,48.0,71.0,78.0,25.5,13.8,64.8,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:10,$,$,2244.0,0.0,48.0,71.0,78.0,25.5,13.8,75.2,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:16,$,$,2247.0,0.0,49.0,72.0,79.0,25.5,13.7,72.5,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:21,$,$,2248.0,0.0,48.0,70.0,76.0,25.5,13.7,65.7,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:27,$,$,2250.0,0.0,48.0,70.0,76.0,25.4,13.7,74.9,16.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:33,$,$,2251.0,0.0,48.0,70.0,75.0,25.4,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:38,$,$,2253.0,0.0,47.0,69.0,75.0,25.5,13.7,66.6,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:44,$,$,2255.0,0.0,47.0,69.0,74.0,25.4,13.7,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:49,$,$,2257.0,0.0,48.0,70.0,75.0,25.4,13.7,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:20:55,$,$,2258.0,0.0,47.0,69.0,74.0,25.4,13.7,65.9,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:00,$,$,2260.0,0.0,48.0,70.0,74.0,25.5,13.7,70.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:06,$,$,2260.0,0.0,48.0,70.0,74.0,25.4,13.7,69.7,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:12,$,$,2261.0,0.0,47.0,69.0,73.0,25.5,13.7,65.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:17,$,$,2261.0,0.0,48.0,69.0,74.0,25.4,13.7,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:23,$,$,2261.0,0.0,48.0,69.0,74.0,25.5,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:28,$,$,2261.0,0.0,48.0,69.0,74.0,25.5,13.8,66.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:34,$,$,2261.0,0.0,48.0,69.0,74.0,25.5,13.7,66.1,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:40,$,$,2261.0,0.0,48.0,70.0,75.0,25.5,13.7,66.1,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:45,$,$,2262.0,0.0,48.0,70.0,75.0,25.5,13.7,70.3,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:51,$,$,2264.0,0.0,48.0,70.0,75.0,25.4,13.7,70.3,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:21:56,$,$,2264.0,0.0,47.0,70.0,75.0,25.4,13.7,72.1,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:02,$,$,2264.0,0.0,47.0,70.0,75.0,25.5,13.7,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:07,$,$,2265.0,0.0,47.0,70.0,75.0,25.5,13.7,65.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:13,$,$,2266.0,0.0,47.0,70.0,74.0,25.5,13.8,65.9,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:19,$,$,2267.0,0.0,47.0,69.0,74.0,25.5,13.8,64.8,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:24,$,$,2269.0,0.0,47.0,69.0,74.0,25.5,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:30,$,$,2270.0,0.0,47.0,69.0,74.0,25.5,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:35,$,$,2271.0,0.0,47.0,69.0,73.0,25.5,13.7,65.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:41,$,$,2273.0,0.0,47.0,69.0,73.0,25.5,13.7,67.8,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:47,$,$,2275.0,0.0,47.0,69.0,72.0,25.5,13.8,75.3,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:52,$,$,2276.0,0.0,46.0,68.0,71.0,25.5,13.8,65.2,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:22:58,$,$,2277.0,0.0,46.0,68.0,71.0,25.5,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:03,$,$,2277.0,0.0,46.0,68.0,71.0,25.5,13.8,66.1,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:09,$,$,2277.0,0.0,46.0,68.0,70.0,25.5,13.8,84.9,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:14,$,$,2278.0,0.0,47.0,68.0,70.0,25.5,13.8,65.2,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:20,$,$,2280.0,0.0,47.0,68.0,70.0,25.5,13.8,65.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:26,$,$,2281.0,0.0,47.0,68.0,70.0,25.5,13.8,65.5,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:31,$,$,2283.0,0.0,47.0,68.0,70.0,25.6,13.8,65.2,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:37,$,$,2285.0,0.0,48.0,68.0,70.0,25.6,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:42,$,$,2288.0,0.0,47.0,67.0,70.0,25.6,13.8,68.8,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:48,$,$,2290.0,0.0,47.0,67.0,70.0,25.6,13.8,68.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:54,$,$,2292.0,0.0,47.0,67.0,70.0,25.5,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:23:59,$,$,2293.0,0.0,47.0,67.0,70.0,25.5,13.8,82.1,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:05,$,$,2296.0,0.0,46.0,67.0,70.0,25.5,13.8,71.8,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:10,$,$,2298.0,0.0,46.0,67.0,69.0,25.5,13.8,65.2,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:16,$,$,2300.0,0.0,47.0,66.0,69.0,25.5,13.8,65.2,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:21,$,$,2302.0,0.0,48.0,67.0,70.0,25.5,13.8,65.5,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:27,$,$,2305.0,0.0,48.0,67.0,70.0,25.5,13.8,65.7,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:33,$,$,2306.0,0.0,47.0,66.0,70.0,25.5,13.8,65.0,15.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:38,$,$,2309.0,0.0,47.0,66.0,70.0,25.5,13.8,65.2,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:44,$,$,2309.0,0.0,48.0,67.0,71.0,25.5,13.8,65.5,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:49,$,$,2309.0,0.0,48.0,68.0,72.0,25.6,13.7,79.8,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:24:55,$,$,2309.0,0.0,47.0,67.0,72.0,25.5,13.8,69.9,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:00,$,$,2309.0,0.0,48.0,68.0,73.0,25.5,13.8,66.5,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:06,$,$,2307.0,0.0,47.0,67.0,72.0,25.5,13.8,75.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:12,$,$,2306.0,0.0,47.0,67.0,72.0,25.5,13.8,65.0,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:17,$,$,2304.0,0.0,48.0,68.0,73.0,25.5,13.8,65.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:23,$,$,2301.0,0.0,47.0,67.0,73.0,25.5,13.8,65.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:28,$,$,2298.0,0.0,48.0,68.0,74.0,25.5,13.8,67.7,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:34,$,$,2295.0,0.0,46.0,67.0,73.0,25.5,13.8,68.2,14.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:40,$,$,2292.0,0.0,47.0,68.0,74.0,25.6,13.8,77.4,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:45,$,$,2290.0,0.0,46.0,67.0,73.0,25.5,13.8,77.4,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:51,$,$,2288.0,0.0,46.0,66.0,72.0,25.5,13.7,65.5,13.0,middle,ac,lab,2.0,rainy
2023-08-23 12:25:56,$,$,2287.0,0.0,46.0,66.0,73.0,25.5,13.8,65.5,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:02,$,$,2285.0,0.0,46.0,66.0,73.0,25.5,13.7,65.7,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:07,$,$,2284.0,0.0,46.0,66.0,74.0,25.5,13.8,66.5,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:13,$,$,2284.0,0.0,46.0,66.0,74.0,25.5,13.7,65.0,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:19,$,$,2283.0,0.0,46.0,66.0,75.0,25.5,13.8,65.2,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:24,$,$,2283.0,0.0,46.0,67.0,76.0,25.5,13.7,70.6,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:30,$,$,2281.0,0.0,46.0,67.0,76.0,25.5,13.7,75.9,12.0,middle,ac,lab,2.0,rainy
2023-08-23 12:26:35,$,$,2281.0,0.0,46.0,68.0,76.0,25.4,13.7,74.4,12.0,middle,ac,lab,2.0,rainy
